sample_id	Sodium_GUID_cram	Sodium_GUID_crai
GTEX-S33H-1626-SM-4AD68	https://doi.org/10.25491/xsjs-tj14	https://doi.org/10.25491/b278-m006
GTEX-S33H-1826-SM-4AD65	https://doi.org/10.25491/d461-vv18	https://doi.org/10.25491/339w-s111
GTEX-S33H-2226-SM-2XCB7	https://doi.org/10.25491/6vmy-5y51	https://doi.org/10.25491/tbas-2r65
GTEX-S33H-2226-SM-5S2UF	https://doi.org/10.25491/n0ag-nr61	https://doi.org/10.25491/1yrp-cg73
GTEX-S33H-2326-SM-2XCB3	https://doi.org/10.25491/hfce-cq96	https://doi.org/10.25491/wxxp-0h23
GTEX-S33H-2426-SM-2XCB2	https://doi.org/10.25491/258c-df28	https://doi.org/10.25491/7scr-tt84
GTEX-S341-0006-SM-3NM8D	https://doi.org/10.25491/kn8p-e014	https://doi.org/10.25491/wyvs-vd32
GTEX-S341-0008-SM-4AD6D	https://doi.org/10.25491/qt2a-yt51	https://doi.org/10.25491/e5r2-2k39
GTEX-S341-0126-SM-4AD64	https://doi.org/10.25491/sqxh-j313	https://doi.org/10.25491/rn0y-4246
GTEX-S341-0226-SM-2XCAX	https://doi.org/10.25491/n6xk-e655	https://doi.org/10.25491/mkgr-1c18
GTEX-S341-0226-SM-5S2VG	https://doi.org/10.25491/0rwv-my32	https://doi.org/10.25491/6wmt-ds25
GTEX-S341-0326-SM-2XCAU	https://doi.org/10.25491/bm3q-1s46	https://doi.org/10.25491/zbgc-ek30
GTEX-S341-0426-SM-4AD5L	https://doi.org/10.25491/q7wb-v546	https://doi.org/10.25491/y0qj-me37
GTEX-S341-0526-SM-4AD5U	https://doi.org/10.25491/zfna-3p47	https://doi.org/10.25491/ecn8-r313
GTEX-S341-0626-SM-4AD5T	https://doi.org/10.25491/pj9b-7x82	https://doi.org/10.25491/t2hm-0030
GTEX-S341-0726-SM-4AD5R	https://doi.org/10.25491/0f83-yx08	https://doi.org/10.25491/6hw7-t426
GTEX-S341-0826-SM-4AD73	https://doi.org/10.25491/wn4e-6h22	https://doi.org/10.25491/85br-dp07
GTEX-S341-1026-SM-4AD71	https://doi.org/10.25491/4jvd-qy53	https://doi.org/10.25491/9wbs-5w90
GTEX-S341-1126-SM-4AD6T	https://doi.org/10.25491/b1kw-nz56	https://doi.org/10.25491/3f3d-6y49
GTEX-S341-1226-SM-4AD5S	https://doi.org/10.25491/v7cs-w446	https://doi.org/10.25491/1g8d-fx10
GTEX-S341-1326-SM-4AD72	https://doi.org/10.25491/nr0t-8p81	https://doi.org/10.25491/yae5-ae12
GTEX-S341-1426-SM-4AD6U	https://doi.org/10.25491/gmz8-et51	https://doi.org/10.25491/b3k8-p638
GTEX-S341-1526-SM-4AD6K	https://doi.org/10.25491/ama1-eb60	https://doi.org/10.25491/m9fk-xf03
GTEX-S341-1626-SM-3K2B8	https://doi.org/10.25491/gqqp-x203	https://doi.org/10.25491/ynk5-eh79
GTEX-S341-1726-SM-3K2AK	https://doi.org/10.25491/xjw9-wk70	https://doi.org/10.25491/rs09-sc69
GTEX-S341-1826-SM-3K2AB	https://doi.org/10.25491/kagf-fk73	https://doi.org/10.25491/by48-j502
GTEX-S341-1926-SM-3K2BA	https://doi.org/10.25491/7fq7-gc55	https://doi.org/10.25491/m6wn-3066
GTEX-S341-2026-SM-2XCAA	https://doi.org/10.25491/11zw-0231	https://doi.org/10.25491/6tyc-4219
GTEX-S3XE-0006-SM-3K2AA	https://doi.org/10.25491/3ekt-8954	https://doi.org/10.25491/yh1z-a349
GTEX-S3XE-0008-SM-3NM8O	https://doi.org/10.25491/jj8f-ca97	https://doi.org/10.25491/xf78-aa34
GTEX-S3XE-0126-SM-4AD4R	https://doi.org/10.25491/8mg3-n864	https://doi.org/10.25491/sfhm-hf53
GTEX-S3XE-0226-SM-4AD6I	https://doi.org/10.25491/mqha-rq27	https://doi.org/10.25491/bjrp-1c59
GTEX-S3XE-0326-SM-4AD6L	https://doi.org/10.25491/w8hp-rq50	https://doi.org/10.25491/rsnb-fb96
GTEX-S3XE-0426-SM-3K2AC	https://doi.org/10.25491/ns3m-er33	https://doi.org/10.25491/3whb-3691
GTEX-S3XE-0526-SM-4AD4G	https://doi.org/10.25491/cf4g-1e05	https://doi.org/10.25491/gx29-cp14
GTEX-S3XE-0626-SM-4AD6B	https://doi.org/10.25491/x86j-mz82	https://doi.org/10.25491/htw8-6148
GTEX-S3XE-0826-SM-4AD4U	https://doi.org/10.25491/0ar8-mf87	https://doi.org/10.25491/jc3c-n557
GTEX-S3XE-0926-SM-4AD4S	https://doi.org/10.25491/42hp-0s81	https://doi.org/10.25491/87gk-qv76
GTEX-S3XE-1026-SM-4AD4O	https://doi.org/10.25491/8dzb-qh67	https://doi.org/10.25491/d71e-3p04
GTEX-S3XE-1126-SM-4AD4N	https://doi.org/10.25491/akpm-q212	https://doi.org/10.25491/awaz-bh79
GTEX-S3XE-1226-SM-4AD4L	https://doi.org/10.25491/jqtk-qb48	https://doi.org/10.25491/3cwq-t137
GTEX-S3XE-1326-SM-4AD4H	https://doi.org/10.25491/0cc1-5z86	https://doi.org/10.25491/6k3s-bz90
GTEX-S3XE-1526-SM-4AD5A	https://doi.org/10.25491/zm8x-a421	https://doi.org/10.25491/gmrh-9f86
GTEX-S3XE-1626-SM-3K2AJ	https://doi.org/10.25491/gfp3-v459	https://doi.org/10.25491/jxv7-4y19
GTEX-S3XE-1726-SM-3K2AM	https://doi.org/10.25491/ryk2-9h71	https://doi.org/10.25491/xxeh-ed55
GTEX-S3XE-1826-SM-3K2B4	https://doi.org/10.25491/c1dr-e084	https://doi.org/10.25491/0tre-qy46
GTEX-S3XE-1926-SM-3K2B3	https://doi.org/10.25491/6mj7-f791	https://doi.org/10.25491/wa62-9w11
GTEX-S3XE-2026-SM-3K2B5	https://doi.org/10.25491/ggd5-zs45	https://doi.org/10.25491/s73v-a673
GTEX-S4P3-0006-SM-3K2AW	https://doi.org/10.25491/zn6f-c237	https://doi.org/10.25491/zky2-db54
GTEX-S4P3-0008-SM-3NM8R	https://doi.org/10.25491/jfr1-j118	https://doi.org/10.25491/zntc-y172
GTEX-S4P3-0226-SM-3K2BD	https://doi.org/10.25491/9eab-c707	https://doi.org/10.25491/9bbb-tb20
GTEX-S4P3-0326-SM-4AD6P	https://doi.org/10.25491/2t3b-8f22	https://doi.org/10.25491/2rqh-qe87
GTEX-S4P3-0426-SM-4AD56	https://doi.org/10.25491/ade5-yf49	https://doi.org/10.25491/zr8w-sw54
GTEX-S4P3-0526-SM-4AD58	https://doi.org/10.25491/ftyk-sd91	https://doi.org/10.25491/27st-rd17
GTEX-S4P3-0626-SM-4AD59	https://doi.org/10.25491/0yfp-wk73	https://doi.org/10.25491/9h1k-xs74
GTEX-S4P3-0726-SM-4AD57	https://doi.org/10.25491/t825-y796	https://doi.org/10.25491/55v6-sp95
GTEX-S4P3-0926-SM-4AD54	https://doi.org/10.25491/4c98-hr11	https://doi.org/10.25491/6mdh-k069
GTEX-S4P3-1126-SM-4AD52	https://doi.org/10.25491/kjyh-ps59	https://doi.org/10.25491/wfxn-rc88
GTEX-S4P3-1226-SM-4AD4Y	https://doi.org/10.25491/dck4-z466	https://doi.org/10.25491/dpn6-gk95
GTEX-S4P3-1326-SM-4AD6V	https://doi.org/10.25491/ejvv-5148	https://doi.org/10.25491/08nw-rc32
GTEX-S4P3-1526-SM-3K2AV	https://doi.org/10.25491/38p9-5t17	https://doi.org/10.25491/1myd-6p71
GTEX-S4P3-1626-SM-3K2AZ	https://doi.org/10.25491/yb7d-7590	https://doi.org/10.25491/nkx8-sn17
GTEX-S4P3-1826-SM-3K2AL	https://doi.org/10.25491/046w-7089	https://doi.org/10.25491/xzbq-sq30
GTEX-S4Q7-0003-SM-3NM8M	https://doi.org/10.25491/wrwv-9b52	https://doi.org/10.25491/x6vq-m147
GTEX-S4Q7-0006-SM-3K2AT	https://doi.org/10.25491/3fzy-3446	https://doi.org/10.25491/f3sz-2b20
GTEX-S4Q7-0008-SM-3NM8A	https://doi.org/10.25491/bdf6-8358	https://doi.org/10.25491/zp02-ts97
GTEX-S4Q7-0126-SM-4AD5P	https://doi.org/10.25491/ythd-bw04	https://doi.org/10.25491/f60f-y978
GTEX-S4Q7-0226-SM-4AD5O	https://doi.org/10.25491/xr4k-w304	https://doi.org/10.25491/vmy2-7621
GTEX-S4Q7-0326-SM-3K2B1	https://doi.org/10.25491/jq6a-kk10	https://doi.org/10.25491/hkjr-tt91
GTEX-S4Q7-0426-SM-3K2BJ	https://doi.org/10.25491/r5kn-a405	https://doi.org/10.25491/ga6c-cv71
GTEX-S4Q7-0526-SM-4AD5N	https://doi.org/10.25491/q3kd-zy13	https://doi.org/10.25491/r3a1-k682
GTEX-S4Q7-0626-SM-4AD5M	https://doi.org/10.25491/rk0v-bt18	https://doi.org/10.25491/wqrg-yn75
GTEX-S4Q7-0726-SM-4AD5F	https://doi.org/10.25491/9kpw-d840	https://doi.org/10.25491/jz9k-sn25
GTEX-S4Q7-0826-SM-4AD5E	https://doi.org/10.25491/g9sy-6g69	https://doi.org/10.25491/kmg7-h666
GTEX-S4Q7-0926-SM-4AD5D	https://doi.org/10.25491/zf49-wz65	https://doi.org/10.25491/pra8-6988
GTEX-S4Q7-1026-SM-4AD75	https://doi.org/10.25491/stfq-a560	https://doi.org/10.25491/0y7k-nm20
GTEX-S4Q7-1126-SM-4AD6R	https://doi.org/10.25491/6753-e679	https://doi.org/10.25491/7v1e-ng32
GTEX-S4Q7-1226-SM-4AD5I	https://doi.org/10.25491/vpb9-3361	https://doi.org/10.25491/y3p9-y857
GTEX-S4Q7-1326-SM-4AD74	https://doi.org/10.25491/jhrb-jk54	https://doi.org/10.25491/na2c-8835
GTEX-S4Q7-1426-SM-3K2B9	https://doi.org/10.25491/p6vh-hm44	https://doi.org/10.25491/fgqd-hv39
GTEX-S4Q7-1526-SM-3K2AG	https://doi.org/10.25491/srnh-pq89	https://doi.org/10.25491/ft05-6s05
GTEX-S4Q7-1626-SM-3K2AE	https://doi.org/10.25491/7wdz-y196	https://doi.org/10.25491/xpvk-hg68
GTEX-S4UY-0006-SM-3K2A7	https://doi.org/10.25491/gepx-n430	https://doi.org/10.25491/9k9n-ar33
GTEX-S4UY-0008-SM-3NM8H	https://doi.org/10.25491/azef-f075	https://doi.org/10.25491/0ypv-zr17
GTEX-S4UY-0126-SM-3K2BB	https://doi.org/10.25491/fs9b-r309	https://doi.org/10.25491/83gy-zb71
GTEX-S4UY-0226-SM-3K2AP	https://doi.org/10.25491/9c1v-4179	https://doi.org/10.25491/x8e2-qm38
GTEX-S4UY-0426-SM-3K2AF	https://doi.org/10.25491/5rf3-my47	https://doi.org/10.25491/2m8w-1109
GTEX-S4UY-0526-SM-3K2AN	https://doi.org/10.25491/z6v4-n425	https://doi.org/10.25491/k9yj-gf83
GTEX-S4UY-0626-SM-3K2AO	https://doi.org/10.25491/g1rt-sx11	https://doi.org/10.25491/6wts-wk59
GTEX-S4UY-0726-SM-4AD6X	https://doi.org/10.25491/mwfj-xb29	https://doi.org/10.25491/hggd-ww69
GTEX-S4UY-0826-SM-4AD4Z	https://doi.org/10.25491/c5b6-nj57	https://doi.org/10.25491/ycg4-ne63
GTEX-S4UY-0926-SM-4AD6O	https://doi.org/10.25491/25g2-fj36	https://doi.org/10.25491/ebst-eq74
GTEX-S4UY-1026-SM-4AD53	https://doi.org/10.25491/pt32-0s10	https://doi.org/10.25491/fssa-6250
GTEX-S4UY-1226-SM-4AD51	https://doi.org/10.25491/yzbe-kc66	https://doi.org/10.25491/xnvk-3v39
GTEX-S4UY-1326-SM-4AD4X	https://doi.org/10.25491/0pa5-1y22	https://doi.org/10.25491/tjah-sh18
GTEX-S4UY-1426-SM-4AD6Y	https://doi.org/10.25491/aymv-7c78	https://doi.org/10.25491/js1p-2k71
GTEX-S4UY-1626-SM-4AD55	https://doi.org/10.25491/dkpp-s684	https://doi.org/10.25491/v105-2e71
GTEX-S4Z8-0006-SM-3K2AQ	https://doi.org/10.25491/vnt7-ep03	https://doi.org/10.25491/1e83-nd71
GTEX-S4Z8-0008-SM-33HAZ	https://doi.org/10.25491/w9p6-zf15	https://doi.org/10.25491/xf52-zv92
GTEX-S4Z8-0126-SM-4GICC	https://doi.org/10.25491/hmjv-nq76	https://doi.org/10.25491/7819-z660
GTEX-S4Z8-0226-SM-4AD5K	https://doi.org/10.25491/n5av-ag45	https://doi.org/10.25491/80mr-g555
GTEX-S4Z8-0326-SM-3K2AU	https://doi.org/10.25491/aarf-1e64	https://doi.org/10.25491/e7bz-qc77
GTEX-S4Z8-0426-SM-3K2AH	https://doi.org/10.25491/y7d4-db89	https://doi.org/10.25491/yfh7-f680
GTEX-S4Z8-0526-SM-4AD4T	https://doi.org/10.25491/9e8j-6g90	https://doi.org/10.25491/tgdw-1595
GTEX-S4Z8-0626-SM-4AD6J	https://doi.org/10.25491/y1tv-w422	https://doi.org/10.25491/z3yq-ch25
GTEX-S4Z8-0726-SM-4GICB	https://doi.org/10.25491/sfhd-fc30	https://doi.org/10.25491/cc5m-sk56
GTEX-S4Z8-0826-SM-4AD4J	https://doi.org/10.25491/aygz-0e74	https://doi.org/10.25491/1en6-xm80
GTEX-S4Z8-0926-SM-4AD6Q	https://doi.org/10.25491/51hq-jd94	https://doi.org/10.25491/9ytc-hg11
GTEX-S4Z8-1226-SM-4AD6W	https://doi.org/10.25491/gf5g-kq74	https://doi.org/10.25491/aak0-g729
GTEX-S4Z8-1726-SM-3K2AX	https://doi.org/10.25491/t5nk-8168	https://doi.org/10.25491/78wq-z723
GTEX-S4Z8-1826-SM-3K2BH	https://doi.org/10.25491/knn0-j113	https://doi.org/10.25491/db8w-ms87
GTEX-S4Z8-1926-SM-3K2AR	https://doi.org/10.25491/g26y-2s11	https://doi.org/10.25491/c3z6-8b17
GTEX-S4Z8-2026-SM-3K2A9	https://doi.org/10.25491/a14p-5w11	https://doi.org/10.25491/wj0m-h114
GTEX-S4Z8-2126-SM-4AD5H	https://doi.org/10.25491/e9zj-2p72	https://doi.org/10.25491/qhrw-3d49
GTEX-S7PM-0006-SM-3NM8C	https://doi.org/10.25491/pn3k-ew67	https://doi.org/10.25491/mncy-ev23
GTEX-S7PM-0008-SM-3NM9Q	https://doi.org/10.25491/z8hg-3118	https://doi.org/10.25491/sy9f-e397
GTEX-S7PM-0011-R5A-SM-3NM8G	https://doi.org/10.25491/4sv8-6z38	https://doi.org/10.25491/q1jx-0n18
GTEX-S7PM-0011-R6A-SM-3NM8F	https://doi.org/10.25491/faap-sc77	https://doi.org/10.25491/5qak-h685
GTEX-S7PM-0126-SM-4AD6S	https://doi.org/10.25491/rrn0-am21	https://doi.org/10.25491/1dh6-qw46
GTEX-S7PM-0426-SM-3NM91	https://doi.org/10.25491/z0qa-5k48	https://doi.org/10.25491/fb8h-mq44
GTEX-S7PM-0526-SM-3NM92	https://doi.org/10.25491/tx0e-p881	https://doi.org/10.25491/tz0p-mt51
GTEX-S7PM-0626-SM-4AD4Q	https://doi.org/10.25491/9ev6-rf74	https://doi.org/10.25491/9jdz-v676
GTEX-S7SE-0005-SM-2XCEA	https://doi.org/10.25491/xz69-5e95	https://doi.org/10.25491/t646-1k13
GTEX-S7SE-0008-SM-33HB1	https://doi.org/10.25491/6qyv-db50	https://doi.org/10.25491/1wk3-rf22
GTEX-S7SE-0011-R10A-SM-2XCDF	https://doi.org/10.25491/y1we-4x03	https://doi.org/10.25491/3p9v-bp45
GTEX-S7SE-0011-R11A-SM-2XCDD	https://doi.org/10.25491/w80b-4769	https://doi.org/10.25491/xzma-8v71
GTEX-S7SE-0011-R1A-SM-2XCDE	https://doi.org/10.25491/s04b-xs91	https://doi.org/10.25491/ta06-td59
GTEX-S7SE-0011-R2A-SM-2XCDC	https://doi.org/10.25491/9ra7-rg72	https://doi.org/10.25491/503p-8n66
GTEX-S7SE-0011-R4A-SM-2XCDB	https://doi.org/10.25491/336k-dv53	https://doi.org/10.25491/awdj-7y73
GTEX-S7SE-0011-R5A-SM-2XCDA	https://doi.org/10.25491/ar2d-5m98	https://doi.org/10.25491/jrjh-5n68
GTEX-S7SE-0011-R6A-SM-2XCD9	https://doi.org/10.25491/mf4r-gj21	https://doi.org/10.25491/an6v-nq47
GTEX-S7SE-0011-R7A-SM-2XCDI	https://doi.org/10.25491/nx3q-4q50	https://doi.org/10.25491/jyxg-8976
GTEX-S7SE-0011-R8A-SM-2XCDG	https://doi.org/10.25491/q5we-zs25	https://doi.org/10.25491/ax8f-3745
GTEX-S7SE-0126-SM-2XCD5	https://doi.org/10.25491/f50b-5s89	https://doi.org/10.25491/943t-3e65
GTEX-S7SE-0226-SM-2XCD4	https://doi.org/10.25491/n7wj-pz78	https://doi.org/10.25491/zjxt-5n69
GTEX-S7SE-0326-SM-4AT5Q	https://doi.org/10.25491/5dwp-1h23	https://doi.org/10.25491/xafn-4e81
GTEX-S7SE-0526-SM-2XCD8	https://doi.org/10.25491/y37x-gf46	https://doi.org/10.25491/5s2w-db80
GTEX-S7SE-0726-SM-2XCD7	https://doi.org/10.25491/vj5q-wv16	https://doi.org/10.25491/2hgq-6v68
GTEX-S7SE-0826-SM-4AT4D	https://doi.org/10.25491/gsz3-m079	https://doi.org/10.25491/ec1x-4x89
GTEX-S7SE-0926-SM-2XCD6	https://doi.org/10.25491/mrm0-1673	https://doi.org/10.25491/fp95-dz67
GTEX-S7SE-2526-SM-2XCDL	https://doi.org/10.25491/13yj-zt65	https://doi.org/10.25491/7vtv-rn40
GTEX-S7SF-0001-SM-3K2BE	https://doi.org/10.25491/fd3s-zp08	https://doi.org/10.25491/71xy-gn79
GTEX-S7SF-0006-SM-3K2B6	https://doi.org/10.25491/2r4v-vk49	https://doi.org/10.25491/ptyg-0148
GTEX-S7SF-0008-SM-3NM8T	https://doi.org/10.25491/wgrc-ky35	https://doi.org/10.25491/yct2-g285
GTEX-S7SF-0226-SM-3K2BI	https://doi.org/10.25491/cpv5-9c07	https://doi.org/10.25491/g0zv-g226
GTEX-S7SF-0226-SM-5SI7H	https://doi.org/10.25491/b103-c254	https://doi.org/10.25491/x9ba-0248
GTEX-S7SF-0426-SM-3K2B7	https://doi.org/10.25491/dz7x-j360	https://doi.org/10.25491/wwz3-tw19
GTEX-S7SF-0526-SM-3K2BC	https://doi.org/10.25491/96ws-x057	https://doi.org/10.25491/vwfg-yw54
GTEX-S7SF-0626-SM-4AD4V	https://doi.org/10.25491/4y39-px64	https://doi.org/10.25491/vdg0-hh80
GTEX-S7SF-0826-SM-4AD4W	https://doi.org/10.25491/3605-sw12	https://doi.org/10.25491/z1zr-jz14
GTEX-S7SF-0926-SM-4AD4M	https://doi.org/10.25491/7hjn-z830	https://doi.org/10.25491/00tj-np93
GTEX-S7SF-1026-SM-4AD4I	https://doi.org/10.25491/wdp8-2023	https://doi.org/10.25491/1x73-1p88
GTEX-S7SF-1326-SM-4AD4P	https://doi.org/10.25491/zeya-q055	https://doi.org/10.25491/zr5f-eb98
GTEX-S7SF-1426-SM-4AT5A	https://doi.org/10.25491/61t8-6b03	https://doi.org/10.25491/x5dy-7t27
GTEX-S7SF-1626-SM-3K2AY	https://doi.org/10.25491/bjft-4s53	https://doi.org/10.25491/0mhb-sv79
GTEX-S7SF-1826-SM-3K2AD	https://doi.org/10.25491/bgpt-fa38	https://doi.org/10.25491/bv4k-mf89
GTEX-S7SF-1926-SM-4AT5B	https://doi.org/10.25491/6nc2-y304	https://doi.org/10.25491/k0d3-br76
GTEX-S7SF-2026-SM-3K2AS	https://doi.org/10.25491/tngf-wd45	https://doi.org/10.25491/hqmv-0081
GTEX-S7SF-2126-SM-3K2B2	https://doi.org/10.25491/vkh1-0b59	https://doi.org/10.25491/0xwq-6m24
GTEX-S7SF-2226-SM-3K2BG	https://doi.org/10.25491/9qvx-7191	https://doi.org/10.25491/dsgk-wg14
GTEX-S95S-0002-SM-3NM8K	https://doi.org/10.25491/v5ej-kq94	https://doi.org/10.25491/ch99-d457
GTEX-S95S-0005-SM-2XCEC	https://doi.org/10.25491/5n5a-3h98	https://doi.org/10.25491/3xgd-7e63
GTEX-S95S-0008-SM-4AT5M	https://doi.org/10.25491/9bz5-er81	https://doi.org/10.25491/9avh-ft68
GTEX-S95S-0226-SM-4B656	https://doi.org/10.25491/8nhb-1p03	https://doi.org/10.25491/7jwa-fb78
GTEX-S95S-0326-SM-4B66U	https://doi.org/10.25491/f625-wd46	https://doi.org/10.25491/0md5-t432
GTEX-S95S-0426-SM-4B64I	https://doi.org/10.25491/ahnf-t134	https://doi.org/10.25491/6s10-a136
GTEX-S95S-0726-SM-4B64H	https://doi.org/10.25491/6jmn-ga93	https://doi.org/10.25491/r3ny-3248
GTEX-S95S-0826-SM-4B64N	https://doi.org/10.25491/45km-zp14	https://doi.org/10.25491/7vfn-0t88
GTEX-S95S-1026-SM-4B64M	https://doi.org/10.25491/cw64-3y31	https://doi.org/10.25491/ab89-wj72
GTEX-S95S-1126-SM-4B64E	https://doi.org/10.25491/pxb7-4045	https://doi.org/10.25491/1vb1-m652
GTEX-S95S-1226-SM-4GICG	https://doi.org/10.25491/8v1f-ja85	https://doi.org/10.25491/5gn4-qq86
GTEX-S95S-1326-SM-2XCDK	https://doi.org/10.25491/ksx2-n443	https://doi.org/10.25491/a82r-bh74
GTEX-S95S-1426-SM-2XCDM	https://doi.org/10.25491/5wn6-z593	https://doi.org/10.25491/h8nj-vz51
GTEX-S95S-1526-SM-2XCDH	https://doi.org/10.25491/s5v2-xk03	https://doi.org/10.25491/rgr9-tg61
GTEX-S95S-1626-SM-2XCDJ	https://doi.org/10.25491/gr92-bw45	https://doi.org/10.25491/j71k-ww07
GTEX-SE5C-0006-SM-4BRW5	https://doi.org/10.25491/wg4j-3482	https://doi.org/10.25491/pnv5-pw50
GTEX-SE5C-0008-SM-4B64J	https://doi.org/10.25491/an85-5k29	https://doi.org/10.25491/dz3k-ms42
GTEX-SE5C-0326-SM-4BRWX	https://doi.org/10.25491/rrgd-3e81	https://doi.org/10.25491/5nnn-0p35
GTEX-SE5C-0426-SM-4BRUI	https://doi.org/10.25491/t8wt-8m74	https://doi.org/10.25491/63gj-qt10
GTEX-SE5C-0526-SM-2XCE1	https://doi.org/10.25491/fq8f-np59	https://doi.org/10.25491/v5rv-mt41
GTEX-SE5C-0626-SM-2XCDV	https://doi.org/10.25491/4s6e-7r88	https://doi.org/10.25491/4dea-5c60
GTEX-SE5C-0626-SM-3P5ZJ	https://doi.org/10.25491/70s0-d048	https://doi.org/10.25491/fa2h-9w03
GTEX-SE5C-0626-SM-4IHLJ	https://doi.org/10.25491/qjtj-9y65	https://doi.org/10.25491/f9v8-8002
GTEX-SE5C-0726-SM-4BRWY	https://doi.org/10.25491/hdxn-9q10	https://doi.org/10.25491/chys-hb37
GTEX-SE5C-0926-SM-4BRUF	https://doi.org/10.25491/79r1-6w64	https://doi.org/10.25491/6my2-6h55
GTEX-SE5C-1026-SM-4BRUG	https://doi.org/10.25491/7dnq-en78	https://doi.org/10.25491/65yd-fy65
GTEX-SE5C-1126-SM-4BRWZ	https://doi.org/10.25491/mk6b-5v88	https://doi.org/10.25491/kg9h-jr27
GTEX-SE5C-1226-SM-4BRWV	https://doi.org/10.25491/hgc3-2n13	https://doi.org/10.25491/awtm-a835
GTEX-SE5C-1326-SM-4BRUH	https://doi.org/10.25491/fccr-6z40	https://doi.org/10.25491/d3zf-9539
GTEX-SE5C-1526-SM-4BRWU	https://doi.org/10.25491/3w7e-hg19	https://doi.org/10.25491/zt4p-d361
GTEX-SE5C-1826-SM-2XCE4	https://doi.org/10.25491/7rb3-ck62	https://doi.org/10.25491/0gj2-cy89
GTEX-SE5C-2126-SM-4BRUJ	https://doi.org/10.25491/qtf3-rt38	https://doi.org/10.25491/zrst-wc86
GTEX-SIU7-0001-SM-3NMAW	https://doi.org/10.25491/k5zr-hc23	https://doi.org/10.25491/kcgy-8q13
GTEX-SIU7-0006-SM-2XCE6	https://doi.org/10.25491/f7cs-ga41	https://doi.org/10.25491/rj7h-s671
GTEX-SIU7-0226-SM-4BRX2	https://doi.org/10.25491/29yb-jg47	https://doi.org/10.25491/6kba-1j71
GTEX-SIU7-0426-SM-2XCDX	https://doi.org/10.25491/xcpt-e150	https://doi.org/10.25491/7v6j-xs23
GTEX-SIU7-0526-SM-3NM8I	https://doi.org/10.25491/m27e-k639	https://doi.org/10.25491/3hq1-ej74
GTEX-SIU7-0926-SM-4BRX1	https://doi.org/10.25491/jzsp-b452	https://doi.org/10.25491/eh7s-de55
GTEX-SIU7-1126-SM-2XCDW	https://doi.org/10.25491/2z3q-wj36	https://doi.org/10.25491/cq1q-ag23
GTEX-SIU7-1326-SM-4BRWW	https://doi.org/10.25491/3tta-m616	https://doi.org/10.25491/1jhw-1s65
GTEX-SIU7-1426-SM-4BRWT	https://doi.org/10.25491/98ha-pn41	https://doi.org/10.25491/8r3t-hq74
GTEX-SIU7-1526-SM-4BRWQ	https://doi.org/10.25491/ahdd-6t25	https://doi.org/10.25491/dv8e-0g37
GTEX-SIU7-1626-SM-4BRUK	https://doi.org/10.25491/c7z7-qa92	https://doi.org/10.25491/9m57-t991
GTEX-SIU7-1726-SM-2XCDZ	https://doi.org/10.25491/pd8n-6330	https://doi.org/10.25491/e9pc-0e95
GTEX-SIU7-1826-SM-2XCE2	https://doi.org/10.25491/5rag-wp31	https://doi.org/10.25491/xnx9-zn67
GTEX-SIU8-0006-SM-2XCE5	https://doi.org/10.25491/jser-tw58	https://doi.org/10.25491/32vn-ft13
GTEX-SIU8-0008-SM-4BRUC	https://doi.org/10.25491/r0m2-xr82	https://doi.org/10.25491/cdbe-h025
GTEX-SIU8-0126-SM-2XCDT	https://doi.org/10.25491/qzrn-0j40	https://doi.org/10.25491/sf13-pw66
GTEX-SIU8-0226-SM-2XCDS	https://doi.org/10.25491/2hec-g766	https://doi.org/10.25491/g4zh-xd02
GTEX-SIU8-0326-SM-2XCDR	https://doi.org/10.25491/y1hr-z522	https://doi.org/10.25491/qqbn-fj79
GTEX-SIU8-0426-SM-4BRUE	https://doi.org/10.25491/4g0y-0g67	https://doi.org/10.25491/1kej-pa19
GTEX-SIU8-0526-SM-2XCDP	https://doi.org/10.25491/kv7e-w677	https://doi.org/10.25491/xhx8-sd28
GTEX-SIU8-0626-SM-2XCDN	https://doi.org/10.25491/y8y9-9x24	https://doi.org/10.25491/g9y1-ph06
GTEX-SIU8-0826-SM-2XCDQ	https://doi.org/10.25491/xpqk-5m22	https://doi.org/10.25491/rxdg-xd51
GTEX-SIU8-0926-SM-2XCDO	https://doi.org/10.25491/gnyf-9567	https://doi.org/10.25491/j4gy-xf02
GTEX-SIU8-0926-SM-5SI87	https://doi.org/10.25491/we0q-3n11	https://doi.org/10.25491/2qxb-6747
GTEX-SJXC-0005-SM-2XCE7	https://doi.org/10.25491/6qc0-3f35	https://doi.org/10.25491/h76f-yd93
GTEX-SJXC-0008-SM-4DM7G	https://doi.org/10.25491/67f7-0r97	https://doi.org/10.25491/ac04-6076
GTEX-SJXC-0126-SM-2XCFF	https://doi.org/10.25491/bp6x-rr02	https://doi.org/10.25491/w2j3-wq93
GTEX-SJXC-0226-SM-2XCDU	https://doi.org/10.25491/sdty-fb32	https://doi.org/10.25491/r7zw-4944
GTEX-SJXC-0326-SM-2XCFI	https://doi.org/10.25491/f5cx-my52	https://doi.org/10.25491/8ck1-ct49
GTEX-SJXC-0426-SM-2XCFH	https://doi.org/10.25491/jzdq-9y35	https://doi.org/10.25491/cw20-w093
GTEX-SJXC-0526-SM-2XCFG	https://doi.org/10.25491/apy1-m270	https://doi.org/10.25491/a7af-vd70
